Sample_ID,Annual_Rainfall_mm,Average_Temp_C,Growing_Season_days,Elevation_m,Solar_Radiation_MJ_m2,Wind_Speed_m_s,Soil_Drainage
USGS_SOIL_00214,340.394780531906,14.537683574646758,181.8324773960508,493.38530721790335,11.156135846715692,8.143818877969784,Moderate
USGS_SOIL_00215,806.5843968640883,15.82641884935379,226.23646903776927,687.2472438518756,12.538083318377968,1.3004263300115326,Well
USGS_SOIL_00216,220.14307574156192,2.3350205382477984,159.5494894350125,1002.6559202337336,12.345775184930352,7.458655571824734,Well
USGS_SOIL_00217,839.6431071427653,23.0384120072091,188.8348016319756,1811.4835396568528,21.842670966083112,3.26887358602578,Moderate
USGS_SOIL_00218,1051.7673095307437,22.178693965639503,144.2733515734738,1063.8989256451,18.31300183331632,9.53066159680719,Moderate
USGS_SOIL_00219,483.2834054833506,17.26793845096548,175.50276718261284,2266.456838059049,18.462625129462115,5.843981992249975,Poor
USGS_SOIL_00220,724.5157556116159,20.742049117895093,117.68401627322348,1887.25131293736,15.350694597202558,1.30047564368153,Moderate
USGS_SOIL_00221,649.3068047137854,-1.201500804897691,208.30863627188373,2634.088838324686,14.084815925928313,4.630875569042997,Poor
USGS_SOIL_00222,626.5457264670719,6.345875066860234,163.3814379767896,1552.7892964421565,16.34934319542112,9.69680672397537,Moderate
USGS_SOIL_00223,-16.64761850289085,29.41178891673744,171.6468380621331,1060.4116008930966,15.40986143837222,7.573356939197922,Poor
USGS_SOIL_00224,411.95730791774,12.938181340541204,182.7681601294122,2989.187546629292,14.615881213609338,3.70431103317816,Moderate
USGS_SOIL_00225,1188.4278355731644,21.059463739517053,101.33023018463848,1131.3366332413316,16.4667555026199,6.177405648824796,Poor
USGS_SOIL_00226,733.673419100293,9.02688350674219,152.31070132897656,1342.947655363485,10.736466635350322,6.391912200576366,Well
USGS_SOIL_00227,677.5874482713511,11.462658677262729,185.4096296501335,2446.4689535384564,16.068038102721673,1.210133447048892,Well
USGS_SOIL_00228,143.77971646797778,29.83746224745849,173.60321079457825,357.04507828996856,14.556800191119551,2.609500251242998,Poor
USGS_SOIL_00229,927.9505429706692,13.740385448108782,267.0938194317319,1220.8213075696924,12.141534964390026,5.965992444810051,Poor
USGS_SOIL_00230,476.5040588067975,19.188480596304323,230.34870484216304,348.55927097102347,17.562509069936905,4.624773026416201,Well
USGS_SOIL_00231,378.7594733701071,16.043646331981755,185.5838009909997,503.9870133509979,22.180730756563847,2.710340330681447,Moderate
USGS_SOIL_00232,408.83290787930457,16.971337384980938,139.10003473088906,113.45839394422008,20.112278846633565,7.954018613777529,Poor
USGS_SOIL_00233,903.1942224212004,16.697817564869,160.20262337926894,127.67844848888812,13.869540254347726,5.400953926108864,Moderate
USGS_SOIL_00234,728.7114976571538,-0.8208261623911497,206.32539570765272,1202.8348795582708,17.657589921562266,3.7897582813016415,Well
USGS_SOIL_00235,1009.3791650168909,18.816526934066086,183.0648454007,2446.575034348551,18.373547252757803,2.455096117741713,Well
USGS_SOIL_00236,1087.7163714388637,10.698964836112832,231.0441672794356,1802.31264571591,15.476687051740443,6.500470265124678,Poor
USGS_SOIL_00237,528.1596670330224,29.236537378095555,182.74813610896072,1941.250727999166,14.904020786583573,6.996351723952338,Moderate
USGS_SOIL_00238,737.1914314160002,8.818878050462294,184.6333656381842,1605.8227889961709,16.37503771138024,7.026374949193857,Well
USGS_SOIL_00239,659.0951222484471,11.227189171862124,244.96848653649727,2477.40011809462,25.050315336260557,2.982586242598325,Moderate
USGS_SOIL_00240,341.4606408760903,34.568911964482936,136.1374374106788,2653.098303039905,16.029269165466257,6.3580456650011685,Well
USGS_SOIL_00241,384.624258440401,20.78723900299248,249.35430173673188,2564.248111621588,9.930316431020572,9.148658183725846,Poor
USGS_SOIL_00242,700.7484301359156,7.132647939546928,210.78531252188563,2455.183106828813,10.814827755923064,4.178688406866888,Moderate
USGS_SOIL_00243,732.8803046967995,16.41128927497802,309.4188081234114,629.867913333523,14.315233662432266,2.896902393776597,Moderate
USGS_SOIL_00244,733.5350468411003,5.236846947487335,151.94270517318327,1822.2410535591407,10.012464507844143,7.949345644186858,Poor
USGS_SOIL_00245,734.0054460792204,17.06069355305871,245.17615080440945,1788.2732686852737,14.469929104075584,2.5919464614350627,Poor
USGS_SOIL_00246,733.673419100293,8.564972458639975,185.35487502663173,1631.0376108681592,23.900842657547635,3.2837384835540275,Poor
USGS_SOIL_00247,1386.4314216136554,29.918787722963287,172.57663197590054,1494.3570889606212,12.954269716749554,1.9057995488076624,Poor
USGS_SOIL_00248,819.5409915357665,18.367075791453715,192.19608947204472,358.59438384051214,10.650866599222596,3.410868844672024,Well
USGS_SOIL_00249,577.3418494390402,19.22041746813709,185.0085898444822,396.2733783280436,14.16968648748128,4.693015595934805,Moderate
USGS_SOIL_00250,870.6949309234732,22.598010615007105,148.84336194839892,2716.616554277808,14.58420493574857,1.57742075748692,Well
USGS_SOIL_00251,494.6326674667707,23.492985177599035,174.7344853139152,1927.540673451476,11.044690391173011,8.845380198075706,Poor
USGS_SOIL_00252,758.0208291058167,9.487440526010891,192.2842673869017,860.7199220442185,10.046539075491518,5.623073129950171,Well
USGS_SOIL_00253,870.2087333934638,15.759749896445983,162.99377537673095,909.9711287190232,20.425004186794336,6.292932686996774,Well
USGS_SOIL_00254,915.28099493962,11.436167175177754,201.61765949210115,1869.5650117810276,17.003056141192666,4.34157180790109,Moderate
USGS_SOIL_00255,372.80525255250086,31.75258476683456,168.16630340540505,1280.11142644342,13.069039492498568,7.028517065985207,Moderate
USGS_SOIL_00256,1658.7278974423648,-3.2821201752543843,198.33381194015257,1379.8400958567745,10.378381316862749,4.886035622659277,Moderate
USGS_SOIL_00257,1104.54057152956,10.399119865950029,193.50864528923336,275.88497254691515,12.930233362313906,7.851823970853204,Poor
USGS_SOIL_00258,1359.7514937063463,14.360308679140406,198.05329462846012,502.34364261825976,10.095856317250504,8.392619291638665,Poor
USGS_SOIL_00259,673.1651998202107,16.095487240821203,126.05144631167188,1240.7162370346216,12.68207077001131,7.046642006978705,Moderate
USGS_SOIL_00260,824.0376291715421,15.932150409390326,223.88331234887767,2129.0906178108285,23.267632028421783,5.422020572568075,Well
USGS_SOIL_00261,760.9378191055758,14.630785102062722,145.35845620748043,239.2736240397481,15.955418185946057,8.040424155420048,Moderate
USGS_SOIL_00262,585.8822167238209,13.700656118484403,172.5658641943922,1070.217599210141,12.527935387725504,5.448567802643642,Poor
USGS_SOIL_00263,977.2826757079235,16.93037574849232,154.16638318511798,2115.708660610096,17.718142380775014,2.003589139326119,Well
USGS_SOIL_00264,484.9046038196042,18.692023996084025,182.85393880044484,2396.9472923058447,11.279827083697963,2.047062009196956,Poor
USGS_SOIL_00265,959.475281071658,29.325671020447537,175.55506505972045,651.6400418764086,13.377500793287656,9.53724825669701,Moderate
USGS_SOIL_00266,600.5726086132211,29.254882428407814,206.04772426188725,2221.312682491026,7.583314216483387,2.922067076120885,Moderate
USGS_SOIL_00267,869.7083325180234,17.407974880825506,181.7553214804377,2870.6939128291856,20.0962761934642,8.343324919197787,Well
USGS_SOIL_00268,1188.489632289371,11.037235304959484,164.3325928735735,2729.7552352797,14.193082408154488,3.2203486654752567,Moderate
USGS_SOIL_00269,710.0959309507864,11.596901912922004,108.10367200453013,2389.190624394776,11.72494203421831,4.877020844711348,Poor
USGS_SOIL_00270,984.0671353521684,4.4872666752700106,215.3729386319859,2165.747389519881,17.59796302408919,6.894533008883297,Poor
USGS_SOIL_00271,597.3287748022883,22.625875479758747,200.7014470878292,781.901093257334,10.809113398653324,2.429804556063137,Poor
USGS_SOIL_00272,395.5998057803792,14.64212256720489,217.00496740487176,1938.3193584395256,11.052261545557013,7.635218395274897,Well
USGS_SOIL_00273,1248.518739091805,18.49809273753408,172.5842581326122,1965.4945820498583,13.483808075702816,7.209216753008844,Poor
USGS_SOIL_00274,974.3127453141238,17.669978537455535,194.27731688852825,1279.7818630687948,10.209928543543263,5.8877460019520464,Moderate
USGS_SOIL_00275,709.6738272645304,9.419036713585584,153.8643168827938,1529.744838932719,12.386205304599356,6.093007804381892,Well
USGS_SOIL_00276,958.9225973696228,8.431342828111749,150.20786806058956,2112.68261570665,14.20736968543148,1.9519461416943136,Poor
USGS_SOIL_00277,445.0815067058067,11.376700056210662,168.65593557884745,2861.0944535602243,14.568501138362056,4.9235423539161,Poor
USGS_SOIL_00278,733.673419100293,18.88581061437557,216.8722768887652,956.3880044789915,9.701461942098408,1.779142558218621,Moderate
USGS_SOIL_00279,815.1014994676141,14.353986635669877,169.00903704690847,814.4531406765745,14.022680623950045,3.7707696193015954,Moderate
USGS_SOIL_00280,945.163244532123,0.8775174054812975,177.83656294770077,1845.239987666728,17.322669281376957,9.1028092698157,Well
USGS_SOIL_00281,1242.519260861617,6.806831750524035,189.69779287519324,479.3174231799438,17.989745362159095,6.170800604993128,Poor
USGS_SOIL_00282,1184.473804610973,12.861025246947708,181.01370792761568,1789.3452084146604,13.009892873495088,7.6843309433741345,Poor
USGS_SOIL_00283,333.34823208437547,14.756717052553803,220.57348946493283,357.66930670714936,14.244642853616304,6.164972806383031,Moderate
USGS_SOIL_00284,151.42602508270443,19.123834927719987,150.07726991649048,1522.6932508530754,14.008720797932996,2.7481308220598417,Well
USGS_SOIL_00285,823.7129812341703,15.31408775224423,183.98971336580692,1899.201686669248,9.433217545474342,6.353274842019023,Moderate
USGS_SOIL_00286,800.8014138168609,12.0983015329,198.9691109426928,303.31795389124136,12.83936570795118,7.798492695749724,Moderate
USGS_SOIL_00287,409.1522151985288,11.823309384300694,114.30882396896028,700.1641406510249,18.184913188440376,2.245645025803248,Well
USGS_SOIL_00288,461.768995297893,16.611700350748347,190.6419774548933,1072.5854261506224,18.24845916873112,8.352160390851264,Poor
USGS_SOIL_00289,518.8939872805204,18.34439174737109,233.6809701804986,1168.936216039861,16.647568308869932,5.998529610804662,Poor
USGS_SOIL_00290,1150.5085995820982,12.361578574436496,165.9803676536588,2060.703465437059,4.355137074245148,1.0384768195190317,Poor
USGS_SOIL_00291,608.2510917196295,6.378447287246347,136.59833356657674,1634.1618876226198,11.873949266145605,5.678006377041792,Well
USGS_SOIL_00292,298.83602779340566,14.211156734185048,198.6813319019385,1208.114563885448,16.870377736057122,4.561043429231466,Well
USGS_SOIL_00293,730.6705059834454,9.801107366414383,187.1794910681406,1406.961137590785,21.849570473393747,3.668018601609888,Well
USGS_SOIL_00294,749.1814659825184,17.300642394851764,240.89786901053617,137.63234488569373,14.941759665523294,7.941314979260877,Well
USGS_SOIL_00295,440.3657613588716,26.845981493798423,197.50671813195055,2334.523309992127,15.383491627442115,9.095498952929658,Well
USGS_SOIL_00296,927.116637887332,4.1874859446218125,142.25811614068203,218.91359721486916,14.547393062755871,7.863877804105992,Moderate
USGS_SOIL_00297,1091.1717122688017,24.205573573572188,140.45007186684057,2505.0207294754414,9.773896432921944,8.62095323431786,Poor
USGS_SOIL_00298,643.3874722710032,18.75231674757972,214.39276358617997,1668.8899121027173,16.40770563982271,9.179028488900558,Well
USGS_SOIL_00299,298.8269158165818,23.82272568586836,194.27647301433288,1630.6756545510991,8.914609410835642,9.2136638023883,Poor
USGS_SOIL_00300,667.8764512661536,11.51404477230408,177.67122257813372,2143.278020542278,14.659034176633284,2.031743286970817,Well
USGS_SOIL_00301,840.5019783719512,3.431778288444681,186.8955281788223,2592.722644695049,15.356199127615833,5.107469399984453,Poor
USGS_SOIL_00302,102.62717075484204,16.437566149736565,197.6774355192349,2833.673824791026,15.19719310263763,1.002578269536193,Moderate
USGS_SOIL_00303,894.4550862833962,26.197482052571782,194.91279703376708,1675.772673007556,9.80637136442467,5.5581632623330535,Poor
USGS_SOIL_00304,637.5007054507744,6.515827066545603,119.78091429107428,536.9088727678629,12.163893388628772,9.318195409094118,Poor
USGS_SOIL_00305,763.115235444925,7.717502518858549,228.6678806068313,2648.0296859017208,17.754944025738347,2.7919206135835606,Well
USGS_SOIL_00306,663.113091837711,19.697589518588444,231.3444293194117,217.94885327333327,15.291431280607805,6.7580796588992165,Poor
USGS_SOIL_00307,523.9680627159391,10.90234488581719,252.40513624541177,2441.277795087444,12.190104167798353,6.799411417761043,Moderate
USGS_SOIL_00308,716.7025092104229,28.32868034390646,243.70422222177663,2073.222716634379,10.715467744665863,2.4431858621899565,Moderate
USGS_SOIL_00309,733.673419100293,20.21660562504128,236.9018306945672,2723.7100615265435,18.211241000091192,3.146746953857143,Moderate
USGS_SOIL_00310,642.7257075155417,9.24621347209305,168.5405543421744,2702.643135717596,15.13745196508668,5.158196055642169,Well
USGS_SOIL_00311,485.8745964073842,10.482829203663444,192.0547790994812,254.14684776753103,10.476966575423948,2.693884388089109,Well
USGS_SOIL_00312,911.0324957651724,10.799150289779288,226.67995166545475,1867.394580809449,14.245395916304595,6.264945806720582,Well
USGS_SOIL_00313,1121.0395624058424,14.656637149705666,107.96991058359232,461.5472199877851,11.775569306310558,5.360875579200421,Well
USGS_SOIL_00314,488.0167433027321,17.43561079264253,171.25284672109257,327.55897405775875,16.205518699652682,5.672783606611358,Well
USGS_SOIL_00315,714.9554857643471,16.85144679721968,111.7851621162902,1400.0037229091186,20.01447508893517,2.210207975384997,Moderate
USGS_SOIL_00316,421.4418203749085,6.002366328588503,191.2112653615245,383.0328655613479,10.676641918384169,5.655266428947791,Poor
USGS_SOIL_00317,866.4101065031374,22.21500499946585,230.63231759369523,2210.9169110265198,15.628696769776326,1.4453037194872538,Moderate
USGS_SOIL_00318,817.2729111221096,12.67935146092332,180.75193258237917,2909.928060472039,15.55593803416462,8.933817682105134,Well
USGS_SOIL_00319,576.3112135372389,7.579715134010481,157.23107161462798,1751.790577570969,6.421907899958617,4.089247217250332,Moderate
USGS_SOIL_00320,725.1753048565402,11.295638715825373,191.32660053600716,781.9897217288911,18.3304656671259,8.707035923521367,Poor
USGS_SOIL_00321,1009.5826813082712,23.11446241795986,196.4984466073057,2545.2985354236466,23.395790289236714,7.314907318703595,Well
USGS_SOIL_00322,267.78852890006,16.522586618116545,199.317873177808,2573.9997872970757,15.552145420795751,7.895553303674629,Moderate
USGS_SOIL_00323,362.4530264294883,17.22049226327986,131.40241987587643,2225.0793198567435,20.438480023932637,3.830900450850305,Moderate
USGS_SOIL_00324,924.5503802329362,5.640095138428679,189.73941575503648,1883.8833359587172,9.981755848344651,3.0496954585064966,Poor
USGS_SOIL_00325,766.3433537321737,16.057865284457375,187.36672426574984,2616.59811878,12.124943084184125,4.660664984570033,Well
USGS_SOIL_00326,728.9499901646385,22.980254158908515,217.9318000420253,573.5458777929213,15.28497293762499,1.218032761715194,Well
USGS_SOIL_00327,1032.8957659879345,0.5761609534699126,176.9756586550053,2801.64036639773,11.585279760446808,9.268801091815146,Poor
USGS_SOIL_00328,961.3301921240148,11.888402862521716,258.96896419379857,2846.889132710648,15.152391624182805,4.483128393695121,Poor
USGS_SOIL_00329,1264.5312163031494,19.98544810992498,183.2934099732421,2628.777884591687,19.013498821025035,9.897009443592085,Poor
USGS_SOIL_00330,1018.480980106442,16.265953755878378,160.8768038652034,826.9199006632546,11.467740896968936,7.8530447872667155,Poor
USGS_SOIL_00331,907.717653881718,6.849560117400412,139.87539242508535,2588.7173203008247,19.19007757284988,1.7246350881937942,Well
USGS_SOIL_00332,733.8117913594857,18.186102906667912,159.44572796565686,1543.150814329306,7.306825115548902,6.941694500583184,Well
USGS_SOIL_00333,706.7510060591675,5.6607115709393945,148.04056963154312,1825.2976884623931,12.724939258132334,3.4375524835415963,Moderate
USGS_SOIL_00334,749.0279704717032,8.059623724998673,173.75916151601362,2537.741805262021,14.21227129089058,3.193467810232421,Moderate
USGS_SOIL_00335,816.8939565942879,8.899537251871513,247.46905947279785,185.7902491811888,11.29216813735951,3.3090640291289155,Moderate
USGS_SOIL_00336,387.9807055784794,27.347105197641007,121.6276437529865,1152.5335173093729,12.78074619361118,9.244675438235353,Well
USGS_SOIL_00337,829.0782241566694,1.6423197367660904,124.43664975281108,2465.5107940089506,20.584579316267813,5.499821584642374,Well
USGS_SOIL_00338,677.0020519878823,2.2328366030863283,170.61457963752142,2460.468873024997,19.959727619329183,7.025238089304453,Well
USGS_SOIL_00339,857.1152445689077,17.266573758354255,125.4830979859002,2561.1949879605054,17.88013704600468,3.5285304321973063,Moderate
USGS_SOIL_00340,576.6974081653964,15.838423092853342,140.7225397515668,590.7261104045247,19.16484946653409,5.706590096666064,Poor
USGS_SOIL_00341,552.1724821887553,11.240531056586084,193.56639542442016,2147.0711928610845,12.518518318925564,4.150901243900709,Poor
USGS_SOIL_00342,819.214296757847,15.110601530286427,177.89584831150648,524.8596874657139,10.108638298278612,3.8902513635676064,Poor
USGS_SOIL_00343,893.1811314901274,6.483679172600708,197.54038462237995,2376.7842259579734,11.769596608109886,3.22271963173191,Poor
USGS_SOIL_00344,568.819772401541,15.73701289868723,203.64232081046515,810.8654129180717,12.363928817450798,4.681062086440605,Poor
USGS_SOIL_00345,1145.7621551156867,16.676716098010527,233.7037570870338,2239.671410002143,12.561940132290342,6.940270995670207,Well
USGS_SOIL_00346,1143.7048258049876,24.71760094644308,195.16133488448585,1419.50469373112,17.112555166506752,2.998393984603981,Moderate
USGS_SOIL_00347,275.3021330230344,30.25824137001147,228.1992393015917,2960.16404720304,16.29271151806482,9.688995881896153,Poor
USGS_SOIL_00348,516.8919150395512,12.859073078343195,184.28298013195155,1781.6921091729146,14.297352272041094,2.121505088173,Poor
USGS_SOIL_00349,784.8622573409399,4.813498398353914,195.61720247786957,1934.4801562388295,14.543689426358606,5.321864869492927,Poor
USGS_SOIL_00350,861.2314041025478,18.079795003471897,195.100823192148,1167.6741901687335,19.3796891272096,1.7652539471981448,Well
USGS_SOIL_00351,1389.7019917783443,13.92954579108013,191.38232004089377,2230.108457757556,9.832708163598245,1.2039878896210898,Poor
USGS_SOIL_00352,792.2682840175521,13.575310179114789,188.22701915765768,1535.1683592040215,18.158692268062826,9.30409587728527,Moderate
USGS_SOIL_00353,715.077721705636,2.111412365372127,252.83935075634645,152.39324177800603,6.554823199179502,8.293463145555707,Well
USGS_SOIL_00354,408.5894074231142,15.788924342952948,207.92384849984035,1864.886633839371,12.73641734925763,7.247398358130025,Well
USGS_SOIL_00355,274.38198135631626,18.38287193588571,162.1045030710394,2508.332812245148,21.042347099230227,8.786717318349503,Well
USGS_SOIL_00356,709.8983261750382,22.947238234743523,273.7369987611938,786.725133175307,16.203367569264557,8.225635806727556,Poor
USGS_SOIL_00357,1367.215557592412,10.956110910520332,164.9178771079929,741.0848897470354,13.133433179421743,6.82513948887753,Poor
USGS_SOIL_00358,686.4693820933189,8.39693810231033,179.79085444899027,1865.7699310458845,18.661281427093428,8.626080931915322,Poor
USGS_SOIL_00359,518.1805086671957,10.892257083106124,146.77477027218583,2472.1399016339324,17.38041630701341,4.517204981140948,Poor
USGS_SOIL_00360,885.6208192507603,22.46943417315982,208.68450126512272,823.89897974637,17.218459341811787,5.974766499116135,Moderate
USGS_SOIL_00361,148.3304256279407,26.08886588665431,247.60942144717245,2803.5616886048133,14.19456331160494,7.986795876807811,Well
USGS_SOIL_00362,773.7870712066742,23.96792255791843,120.3533833900417,2789.423334376492,18.83978019889057,1.7631821462171198,Poor
USGS_SOIL_00363,733.673419100293,20.1815095860784,168.90516322210834,681.5563485330067,12.424393418109602,8.727809204462355,Moderate
USGS_SOIL_00364,465.7322400227099,14.742554810517946,224.6645467671169,864.9747949647655,12.235263717257816,2.4114741012694454,Well
USGS_SOIL_00365,1160.660930719235,15.98987967223804,137.62730743605948,2131.7365517496683,22.49711861455301,8.780871276077853,Well
USGS_SOIL_00366,947.9047648217604,17.15633182457073,202.97529021928045,2860.026016170835,13.000334581988724,3.801995844696343,Well
USGS_SOIL_00367,1163.3763706776151,12.983059916180387,127.94237297026557,2158.6597974513124,6.872621614474561,3.941045613722966,Poor
USGS_SOIL_00368,337.10621391021414,22.113447684043816,196.31723269703969,1390.21014447956,19.2499810541874,1.6655382088273114,Well
USGS_SOIL_00369,733.673419100293,1.777844162055633,183.1127021633313,590.1039046368589,20.44520876476395,8.973096615061745,Poor
USGS_SOIL_00370,1026.637970558469,3.258209589372754,312.7033196319454,1436.9285616349014,14.056998787806997,2.570593621517826,Moderate
USGS_SOIL_00371,300.6423920888123,1.7637651755678796,209.77872692015032,1859.626596714608,6.622399905173175,6.670449118333138,Well
USGS_SOIL_00372,1034.1215065288793,8.582469227134597,93.10305443588707,1059.760564974286,14.779128361308516,6.795708393281701,Moderate
USGS_SOIL_00373,696.0459326197026,25.769531121254605,177.0101519300498,1579.7476814802603,23.28920448570701,3.530363530731813,Poor
USGS_SOIL_00374,1031.8886540783192,5.488349289454094,212.97184310742333,477.6209721532472,15.8102364678396,9.87094861711124,Poor
USGS_SOIL_00375,815.2410184175328,5.782880554078528,163.47369571046497,1411.3455030865005,18.07743216619057,1.5774959629997642,Poor
USGS_SOIL_00376,1173.2479253510933,8.397061087827412,161.73717680357046,363.24987489570657,18.30724816122766,6.470848098923665,Well
USGS_SOIL_00377,362.4270001237184,23.86010914388114,163.69021550794957,242.35737485207272,18.88517391761084,5.315895347114702,Well
USGS_SOIL_00378,848.721087278705,26.48230292414817,201.88637412663297,2585.995755238049,22.450119807501085,3.209356964325472,Moderate
USGS_SOIL_00379,296.5304164888902,23.120447563854214,129.7892009492117,694.7365940236173,19.320484015223222,2.471965401906518,Poor
USGS_SOIL_00380,875.8614880278221,23.616340354576742,157.53897360673267,1767.9504544710069,14.677131991282891,7.633759223430878,Moderate
USGS_SOIL_00381,848.3459753588164,28.215216998784967,221.3192059112278,532.049999388978,10.536503059803096,9.246833870330676,Poor
USGS_SOIL_00382,664.4755311833825,0.6280119150611974,160.51761921076388,861.3299556369449,16.718857115650287,1.9679163575925016,Poor
USGS_SOIL_00383,514.8608325374138,5.200896695123516,158.1237616762819,1147.8843173315047,14.226191770995896,2.745821908954049,Moderate
USGS_SOIL_00384,652.3901985010601,9.394118717232388,124.9457350199172,516.6616654288337,17.86714549625778,9.876427725660088,Poor
USGS_SOIL_00385,779.2958009819707,15.829826125457526,205.8365568816415,233.29066133221997,11.548518761816222,1.1352040681408715,Moderate
USGS_SOIL_00386,835.2560334907935,15.80390437141136,197.01757629059895,2643.763425852232,13.797551453698764,5.574267726876309,Well
USGS_SOIL_00387,1329.6947929629866,15.928709346494111,218.8945768226922,134.3152240513392,15.044638762928352,5.645015650736329,Moderate
USGS_SOIL_00388,1012.0249447631238,21.673753879396276,175.48266707352352,277.83085022169666,11.243169018518884,3.3684537263119645,Moderate
USGS_SOIL_00389,573.9309537689983,-0.3427722284077248,192.6312841471837,2434.709266401497,15.159441606973427,6.967259923992947,Poor
USGS_SOIL_00390,923.8126948698684,13.87734416894131,192.29477987668065,917.8241766418626,18.1474232099308,9.504468157843124,Moderate
USGS_SOIL_00391,1014.3957235442606,17.12487362330225,123.00047552873497,2196.178873232622,22.64055361559001,5.051925378609194,Well
USGS_SOIL_00392,553.2099335230831,12.395953057539186,274.13780876872323,524.05467273195,12.058760747259658,7.744775548610715,Well
USGS_SOIL_00393,960.646810962784,16.513091363304586,219.1223388151517,788.1170709304861,18.62330393126816,6.814632333443124,Well
USGS_SOIL_00394,733.673419100293,23.17768914151335,183.1599949100928,1761.051898131281,7.087934115826284,5.256476771875434,Well
USGS_SOIL_00395,542.28157873135,15.497774799922926,171.03137797579262,2967.043931618922,14.969841832853373,1.448310698228842,Moderate
USGS_SOIL_00396,322.7307987341084,32.10227952393557,232.9581719554645,312.9889634617472,15.282597632242243,7.675748244615478,Well
USGS_SOIL_00397,686.682889439682,22.6070978707404,183.8369486319717,1261.6083341473136,18.256757897807944,4.269263024093167,Moderate
USGS_SOIL_00398,607.9063551378388,17.129012315739672,216.5448956736828,224.934813017182,12.9212795692032,3.020452195621788,Moderate
USGS_SOIL_00399,630.9132587419856,19.029840715716382,156.87910368230865,677.7566837023272,15.979031210240386,9.534417848093534,Poor
USGS_SOIL_00400,994.6427864090356,20.946546719373163,144.98202806207178,2731.6659778316634,19.43366846184366,7.961524925924458,Moderate
USGS_SOIL_00401,777.1747278643373,28.48337546855242,173.53055009109485,379.734300990332,10.491086803339506,9.660418135092428,Moderate
USGS_SOIL_00402,990.0969289726588,24.394312610479048,180.42310123289,2584.8821719893376,7.16591465127162,3.3059523894903107,Poor
USGS_SOIL_00403,1237.905080954438,19.113646041730263,196.9408655898718,615.6293905192356,19.318071768193438,8.522139948200985,Well
USGS_SOIL_00404,1378.3997773902747,9.170770348914338,238.6759627713919,2599.1760549593414,11.009954504494257,6.469492638357723,Well
USGS_SOIL_00405,708.0587647210209,18.319420686422504,224.48127408359747,1660.263693093458,16.827803705046097,9.833533203728976,Moderate
USGS_SOIL_00406,910.4235967163312,19.631479467153863,232.72027053848376,2646.7993552578464,22.800351338012483,9.516852510522916,Poor
USGS_SOIL_00407,703.5722969102618,21.222823536259817,150.69562266887482,539.9405694894092,18.34552702465857,9.756712404484322,Moderate
USGS_SOIL_00408,1054.259824568914,9.128805065343288,168.20281959324782,2309.9059987926958,11.114648871151536,9.565908565059477,Moderate
USGS_SOIL_00409,995.9070335074326,20.90457174169876,218.71982286673696,2074.0259286336723,9.15103056383671,1.068947802013951,Well
USGS_SOIL_00410,551.8383165563254,21.404096319198835,228.5978987733216,1674.5068234395912,11.886116345305055,7.669768691356205,Poor
USGS_SOIL_00411,595.9888364235989,5.32107196697501,209.67408106266345,2450.703298791822,15.691318003612189,3.447411050886776,Moderate
USGS_SOIL_00412,733.673419100293,5.388549151334489,157.49138585713308,1980.0004708384151,14.00033445966956,7.345243859972752,Well
USGS_SOIL_00413,585.2489661681083,23.94412295034332,138.33528399490007,2643.436081362474,20.44743240179736,9.825500811285178,Moderate
USGS_SOIL_00414,716.461396350503,8.158659909573519,189.3191057942784,1205.0802256781417,17.668509454672076,1.3542345162888294,Well
USGS_SOIL_00415,952.512272709816,27.301882255160145,144.33100798888964,1810.777216994064,12.077455046229304,6.102890491954154,Poor
USGS_SOIL_00416,700.3273135537236,12.768497316445911,198.42564407795948,2624.742443469564,18.38427084691308,7.614578423050924,Moderate
USGS_SOIL_00417,1210.1895537114592,18.07895878214171,230.0274096031407,722.9607859019903,21.025672900481236,3.2802290399332623,Poor
USGS_SOIL_00418,1059.9318016829525,17.69036982661848,187.56355694843973,1508.6499341888773,13.739664289190763,3.0260974336042823,Well
USGS_SOIL_00419,484.7491794918094,9.284243242791987,127.7668309531338,2886.15128301314,16.918327377952515,1.543109548616929,Poor
USGS_SOIL_00420,574.3480165440805,26.1236506402413,159.62816642397678,1473.445224334585,11.501714133233634,1.8452787145126808,Poor
USGS_SOIL_00421,926.268462363671,12.776193609076309,214.58733077986045,833.2053910670669,14.433012012770876,6.910749197635254,Poor
USGS_SOIL_00422,734.3928283248121,15.47031056551465,198.9568569806715,1118.1210923553908,11.431977718509408,5.546895571287558,Moderate
USGS_SOIL_00423,167.83229857120352,-0.8573248331240553,202.15569601011595,2666.743946182995,19.95716085491352,1.2706500473375133,Well
USGS_SOIL_00424,458.73513835684565,4.308876073215826,250.75851434502977,2869.160812425896,12.992896998365495,9.726955828774893,Poor
USGS_SOIL_00425,820.2285891513317,24.017030276527677,193.96276793704268,2855.312163789804,16.760145161992753,6.904412825399246,Moderate
USGS_SOIL_00426,1017.164637513663,14.955741324067237,192.70095048997024,2126.9329367088567,17.540987633553648,5.639217121144075,Well
USGS_SOIL_00427,1021.4541111561311,10.31546873409026,214.26701592538345,1577.845477591376,27.43631022756033,3.45451812963781,Well
USGS_SOIL_00428,1338.8510865312446,10.444051535207691,133.073523839727,629.7979112312913,13.937062143834964,6.922889963267529,Well
