Sample_ID,Latitude,Longitude,Soil_Depth_cm,pH,Ni_ppm,Co_ppm,Zn_ppm,Cu_ppm,Pb_ppm,Cd_ppm,Mn_ppm,Fe_ppm,Soil_OM_percent,Soil_Moisture_percent,Sand_percent,Silt_percent,Clay_percent,CEC_meq_per_100g,Annual_Rainfall_mm,Average_Temp_C,Growing_Season_days,Elevation_m,Solar_Radiation_MJ_m2,Wind_Speed_m_s,Soil_Drainage,Industrial_Proximity_km,Mining_Activity_History,Contamination_Source,Pollutant_Concentration_Index,Avg_Metal_ppm,Total_Metal_ppm,Max_Metal_ppm,Soil_Texture_Type,Drainage_Score,Mining_Activity_Score,Contamination_Source_Score,Rainfall_Normalized,Temp_Normalized,Environmental_Score,Contamination_Viability
USGS_SOIL_00311,26.882953152214384,-109.1842451914503,15,5.585325643520926,505.2408767666799,29.16705592560342,25.89572297821004,85.83426646985396,450.7308370654352,3.44318411185018,712.6636572154056,7260.374955644284,8.923482464895988,22.433187340936893,51.08432520687304,21.453753582449345,28.79667571462136,11.34640496365096,485.8745964073842,10.482829203663444,192.0547790994812,254.14684776753103,10.476966575423948,2.693884388089109,Well,4.88900310797824,,Urban,65.9519954669955,1134.1688195221652,9073.350556177322,7260.374955644284,Loam,3,,1,0.2659146745694932,0.36459596709908787,0.5435035472228603,0.5950320525068534
USGS_SOIL_00317,29.1590636817003,-69.04125488923276,15,7.129298665860541,476.7498772003435,1.165087093924584,194.142610465052,98.37705099743442,174.48109799741937,15.558244303051492,5002.641894026564,2391.7155563050114,9.56454565885482,7.963071541962537,61.00925717546357,23.77328233447617,19.026490514501845,13.354528164464249,866.4101065031374,22.21500499946585,230.63231759369523,2210.9169110265198,15.628696769776326,1.4453037194872538,Moderate,7.204672619804792,Current,Agriculture,36.65617198714902,1044.3539272986002,8354.831418388801,5002.641894026564,Loam,2,2.0,2,0.5299476975101055,0.6949576804098739,0.6305240148622153,0.3137425761389566
USGS_SOIL_00318,28.754489024106064,-79.9472581445741,15,5.16876173329685,42.47844215275094,14.055535432661264,174.0244357591948,5.74126232945236,3.632455536986532,6.694767276974631,1140.9407982727882,698.5184181619186,7.448012538323959,17.47749598798148,41.38097212724914,35.02546246454182,23.26476846855956,12.929384698420192,817.2729111221096,12.67935146092332,180.75193258237917,2909.928060472039,15.55593803416462,8.933817682105134,Well,10.146618706997492,Current,Urban,72.88702930971634,260.76076436534095,2086.0861149227276,1140.9407982727882,Loam,3,2.0,1,0.49585405344516215,0.4264469714535634,0.6407670082995752,0.580958914078875
USGS_SOIL_00319,31.00582955595029,-116.7333226297793,10,5.843812549514884,24.280154350299814,8.205688849614683,449.490869992626,48.71324467925579,297.9735708449508,26.40850924296639,314.8351461626972,3191.001256226556,6.974222712843679,14.16144445905391,44.96332073389367,42.12090719322736,12.773655113767129,18.830218797417288,576.3112135372389,7.579715134010481,157.23107161462798,1751.790577570969,6.421907899958617,4.089247217250332,Moderate,0.10183698254272,Current,Mining,42.71560411496744,545.1135550436209,4360.908440348967,3191.001256226556,Loam,2,2.0,4,0.3286637551988144,0.2828483224439213,0.4260595814364674,0.4262860355035629
USGS_SOIL_00338,36.3801718980958,-118.05268610948168,20,8.036093788717194,3.330872298435162,30.97266327045623,14.78035565967617,132.54806262992156,0.8999470489341423,1.7856154654872716,568.2425991158211,1966.231622544922,7.892213988104766,29.52494769577,33.76973322437096,45.08918894266903,23.119564795067493,9.832927981070316,677.0020519878823,2.2328366030863283,170.61457963752142,2460.468873024997,19.959727619329183,7.025238089304453,Well,10.47942515099334,Current,Agriculture,74.08626299617734,339.8489672542067,2718.7917380336535,1966.231622544922,Loam,3,2.0,2,0.3985276857735419,0.13228767767649846,0.5102717878166801,0.5855863404047239
USGS_SOIL_00340,36.79878100280398,-108.83074197945484,10,7.667541614249957,107.50497730156196,21.76303266415199,292.1027875756337,27.390877094096705,7.95816765183041,15.402391502116094,640.1860307236459,2284.906461805625,8.127982678939933,19.875200933120723,71.9966358678287,15.806156442039594,10.027504270724588,8.99401650153725,576.6974081653964,15.838423092853342,140.7225397515668,590.7261104045247,19.16484946653409,5.706590096666064,Poor,1.8098623922817056,,Mining,66.97481176878239,424.6518407898327,3397.2147263186616,2284.906461805625,Sandy,1,,4,0.3289317147779091,0.5154020242042475,0.39255569077182995,0.6455050790777307
USGS_SOIL_00347,26.08729623452907,-71.8989001309618,5,7.932957812855766,172.27731347098046,12.627217015432787,305.91953886602204,7.022336411417336,72.10407689581697,4.736483894157492,1041.2702806254083,8336.265759135553,4.455277994133279,18.317500941396197,58.714993099425385,19.168115533339503,19.353475414691538,21.01693214063044,275.3021330230344,30.25824137001147,228.1992393015917,2960.16404720304,16.29271151806482,9.688995881896153,Poor,3.2897626568799483,Past,Agriculture,92.47686864359017,1244.0278757893484,9952.223006314787,8336.265759135553,Loam,1,1.0,2,0.11980982343107699,0.921444002656066,0.4581957198068254,0.8639232966181267
USGS_SOIL_00350,37.07527020592211,-89.56950523441445,20,4.787466328799742,20.503483451955237,3.5692553945678327,13.960776921083768,6.9280091564746105,5.277285739481925,2.5173895461125086,757.8797414298946,2387.215303636513,8.972435142959496,31.880850959749797,63.14908819763269,21.63805149295829,17.92988470502097,10.010764772215271,861.2314041025478,18.079795003471897,195.100823192148,1167.6741901687335,19.3796891272096,1.7652539471981448,Well,0.6195841633265583,Past,Agriculture,31.26625433459104,399.7314056595104,3197.8512452760833,2387.215303636513,Loam,3,1.0,2,0.5263544758173563,0.5785159322675365,0.701623469361631,0.30878812813945977
USGS_SOIL_00355,40.41806267695158,-102.39482683327964,15,6.3173787374250745,21.67621508436952,0.5220250198623079,341.3444470789533,57.57269309411548,8.644647517088787,8.358094702859288,351.20376883931465,7041.7225290723145,9.170172102293272,23.65645891671181,43.228319145126,35.6563290188672,17.775041085069326,19.82334323053579,274.38198135631626,18.38287193588571,162.1045030710394,2508.332812245148,21.042347099230227,8.786717318349503,Well,0.7303765975135991,Past,Mining,26.23118420459759,978.8805525511098,7831.044420408878,7041.7225290723145,Loam,3,1.0,4,0.11917137992270034,0.5870501561318795,0.5687405120181933,0.2584801134323546
USGS_SOIL_00369,26.66467122100397,-96.91302627025313,5,4.820573850066483,198.8864992086345,5.882849462226623,788.003595488208,87.84790951329019,16.580590323568803,5.039932099391193,614.7664239392346,3406.209097805714,6.877416611216024,5.9635926820344345,57.48665760198412,23.11305566554765,24.0640983284368,32.65383292934831,733.673419100293,1.777844162055633,183.1127021633313,590.1039046368589,20.44520876476395,8.973096615061745,Poor,0.8072432107026228,Current,Mining,86.3007881499201,640.4021122300335,5123.216897840268,3406.209097805714,Loam,1,2.0,4,0.4378488843894132,0.11947572489139473,0.2968859808713804,0.8490747364367393
USGS_SOIL_00394,33.17928496607243,-103.70254008053844,20,6.16028166214771,5.650270514525916,10.903443443438656,45.257897434763926,26.33668188523874,38.74884062782131,1.5791008702788327,495.8741147214177,246.52321695348363,4.828848315039506,33.20948459717793,48.97696204500996,15.097524767009531,33.16283961816596,33.5077788845686,733.673419100293,23.17768914151335,183.1599949100928,1761.051898131281,7.087934115826284,5.256476771875434,Well,7.25798641634638,Past,Mining,90.99410533923688,108.85919580637108,870.8735664509686,495.8741147214177,Loam,3,1.0,4,0.4378488843894132,0.722065523667535,0.7199714693523159,0.7778542572884143
USGS_SOIL_00399,43.10902897803238,-98.6856593954806,5,6.093314598436147,148.98474368171628,31.002468670613453,20.91690221523239,89.86116530740448,145.4346571126755,1.154636440875267,2391.801956595149,493.2334333661851,9.658987038363655,21.41084439273343,46.38913544016424,38.39944539742028,15.24401822058622,34.17626455408841,630.9132587419856,19.029840715716382,156.87910368230865,677.7566837023272,15.979031210240386,9.534417848093534,Poor,1.3016720027371076,Past,Unknown,67.51624290976669,415.2987454237314,3322.3899633898513,2391.801956595149,Loam,1,1.0,0,0.3665491631874712,0.6052678949625506,0.4350501304944517,0.6575856284725387
USGS_SOIL_00406,34.34084028961992,-84.1556826934467,5,6.600486075837308,12.685460306030762,11.583493990667604,51.844074585344586,109.70292009357186,207.3573344075267,2.449089829352826,1702.157781943054,2218.080946663696,9.30421138869474,25.28701205121432,57.52850350551008,16.67550219001795,30.160704202039177,32.06872786200703,910.4235967163312,19.631479467153863,232.72027053848376,2646.7993552578464,22.800351338012483,9.516852510522916,Poor,7.414728971538408,,Agriculture,12.2887789461389,539.4826377274055,4315.861101819244,2218.080946663696,Loam,1,,2,0.5604862794895703,0.6222092033931796,0.5053429387386944,0.10466419640603553
USGS_SOIL_00409,27.190880242867205,-96.12392714505472,20,5.706420983980558,126.39919006813244,9.072974184360923,192.89198565759963,525.8579595940436,45.85428617744463,1.1575722618003157,58.2606090274051,1786.18076063602,6.801930044176503,30.216076398475813,53.22474226181822,30.061314504352268,14.953091914532727,20.04361943494837,995.9070335074326,20.90457174169876,218.71982286673696,2074.0259286336723,9.15103056383671,1.068947802013951,Well,1.7365299216980148,Past,Agriculture,38.10807706423057,343.2094172008508,2745.6753376068064,1786.18076063602,Loam,3,1.0,2,0.6197986159956376,0.658057706888316,0.7592854409613179,0.3678456074262237
USGS_SOIL_00414,40.164093092075184,-83.37106482157438,20,7.199644973650289,12.14287741696424,5.831471554816397,5.127830225685187,117.80966547228115,11.601752439108704,8.667841722674643,1055.7586144398952,2425.98186762524,6.68588177864915,6.261343882278341,56.30402793584842,30.490947313056715,13.490683398899575,6.417524026867183,716.461396350503,8.158659909573519,189.3191057942784,1205.0802256781417,17.668509454672076,1.3542345162888294,Well,0.8302480496826082,Current,Unknown,13.862106336748967,455.36524011208314,3642.921920896665,2425.98186762524,Loam,3,2.0,0,0.42590639209373726,0.29915060015405953,0.5750189974159322,0.1363192660173739
USGS_SOIL_00419,43.05698870650432,-122.99718726343788,10,5.2846213444784285,55.27052254510345,25.007162332306542,34.586228935281035,12.435449216131117,199.71876763000796,4.566912410102376,1894.9752281128983,3250.9497320663945,7.96648512640361,23.8310124080222,52.02764362014004,29.67125514847566,15.729242849480652,32.994030891746554,484.7491794918094,9.284243242791987,127.7668309531338,2886.15128301314,16.918327377952515,1.543109548616929,Poor,0.9030424658906316,Current,Industrial,86.3306166977948,684.6887504060282,5477.510003248226,3250.9497320663945,Loam,1,2.0,3,0.2651338085992899,0.330845457519661,0.30977086648409474,0.8477141243810209
USGS_SOIL_00424,26.38141024039946,-69.28827714230741,10,7.143224750495859,1.0188235299505335,5.86613285263308,1355.3308167451949,98.35773810919692,31.852937177646837,15.61945216563383,540.7064352441303,5051.008617425187,9.041817432307283,25.57563477204476,41.12185900485361,37.636681497189954,19.599355209148268,30.693744330839436,458.73513835684565,4.308876073215826,250.75851434502977,2869.160812425896,12.992896998365495,9.726955828774893,Poor,3.538398151468523,,Urban,97.9940238572446,887.4701191561967,7099.7609532495735,5051.008617425187,Loam,1,,1,0.24708407148530126,0.1907460547235064,0.257054486514047,0.9105918639981586
USGS_SOIL_00426,35.59673203296105,-74.13948359163051,10,6.7646623329158375,4.207535673469072,3.8382091886687233,29.007821801606248,161.58618445634437,281.104843140289,2.8785096373162222,566.5372286258214,2894.9459488556367,7.57731564330647,11.486986831729736,48.29617829568424,25.73400363713963,21.42158436632192,38.92347456603133,1017.164637513663,14.955741324067237,192.70095048997024,2126.9329367088567,17.540987633553648,5.639217121144075,Well,7.951866709308124,Current,Mining,47.03963528439723,493.013285172394,3944.106281379152,2894.9459488556367,Loam,3,2.0,4,0.6345481184660566,0.49054693623764006,0.7083650182345655,0.3955857708767735
USGS_SOIL_00431,43.27625516121933,-89.82007716955887,10,3.5,125.45044235442391,5.279679633149767,29.795313382459884,31.37395263916055,63.63945840875424,4.265028126264832,15.48919438242799,2967.381044541831,9.294751642416983,30.15013461780156,55.82636920516259,26.095908135783667,22.2553441660084,8.481155910826645,742.4015548019489,10.50614910025044,206.19656178600977,151.37323757601084,11.597939055805744,7.143147282760878,Poor,3.4951616917264623,Current,Urban,62.56420685518778,405.33426418355907,3242.6741134684726,2967.381044541831,Loam,1,2.0,1,0.44390486600690854,0.36525262287418003,0.38083027407147396,0.5819076647371773
USGS_SOIL_00450,43.65152598225848,-73.39260131163223,20,6.062283096626684,5.750380800869131,10.225157715484082,38.47974359404535,69.1452499849595,50.5068678998113,5.096754162091357,3480.1349755031647,5051.210808602093,4.39398290479267,20.27634755738128,57.271019719533854,20.01429613517561,20.66291873495197,10.09487155283754,600.8155039648632,15.669049620713563,145.82581971749752,2969.6943948419985,13.674495635399197,1.6165612503190538,Well,8.81735907563074,,Urban,95.6419622177728,1088.8187422828148,8710.549938262518,5051.210808602093,Loam,3,,1,0.3456659578973019,0.510632703370723,0.618766220422675,0.7877577174633258
USGS_SOIL_00453,46.752505242273664,-77.87178908935374,10,6.383244204480797,24.19721153991848,7.524285461342917,28.103029735613447,91.64184726938085,17.77381606610251,7.236814490414851,188.15527488897968,4437.13898773283,4.860677013696242,33.59532614789418,46.58161161851249,28.257329655330743,24.19667746438092,19.00523438670458,795.4049257357041,22.617948743111256,232.34986235864568,1463.9390940833405,14.059881985678336,3.769786396579545,Well,13.512033936453864,Current,Unknown,7.538425464375519,600.2214083980729,4801.771267184583,4437.13898773283,Loam,3,2.0,0,0.4806810403254643,0.7063040144433432,0.7289950182562692,0.05501236250334118
USGS_SOIL_00481,41.697968535630814,-119.72475086357667,5,8.5,156.3259678731494,1.25236802087362,43.45625804454251,227.1033606637172,56.34600888454829,1.6308165557788232,110.51630946944248,2555.7060971471483,4.117333663057849,32.52277558413503,53.56597591858979,35.99084185294822,9.106599756290953,35.17880699058705,931.5429839866084,4.87916193461678,98.42919873698058,2120.668593337557,16.6801158844091,8.411287383893919,Moderate,7.44274558501303,Current,Mining,73.1324176674438,394.0421483324001,3152.3371866592006,2555.7060971471483,Loam,2,2.0,4,0.57513988083737,0.206804509483172,0.48287035232906955,0.6224629809312987
USGS_SOIL_00506,46.86225242785222,-101.62172088474313,20,5.001046651557633,2.2222992292686787,3.462951646152997,65.1279151904393,90.28084319372049,14.083441192788884,16.618692910864816,248.21555860987064,1075.2784112361255,8.351591693856683,33.49865027996613,48.230283580889335,38.87803935578849,14.840572317421618,17.110084454029675,854.0459830263542,14.992822962268828,109.2962196606835,2859.436525613072,11.137831775252453,9.446456424976938,Moderate,7.63708144172167,Past,Mining,48.94451812312478,189.41126415115392,1515.2901132092313,1075.2784112361255,Loam,2,1.0,4,0.5213689004964849,0.49159110346986234,0.5598755568776713,0.41468652702482256
USGS_SOIL_00513,45.7855333480098,-93.3185090492886,20,5.116384723252246,54.573529793121935,5.068644394366084,17.79272858199174,52.88674146242634,6.691286677583424,10.367787276607787,169.7000334285418,171.24804711543166,8.136501646728444,16.5715013828306,55.04874568188552,21.395615319331668,22.52870257687147,21.394334075852555,1392.4035113624925,9.18075572323383,159.78800277700623,769.8706322798615,14.601449582461443,7.05231954624256,Moderate,22.446714505664936,Past,Unknown,76.66174641293146,61.04109984125884,488.32879873007073,171.24804711543166,Loam,2,1.0,0,0.8949060917921399,0.3279313932520808,0.6298347172369625,0.4224565970819636
USGS_SOIL_00516,34.03512080507319,-119.60227659353248,15,8.325737781238244,185.4660616643566,2.9899014823579693,1049.040377811018,37.30074658567101,155.55264965882543,0.7675225172785255,58.750465669193154,10348.715521394512,8.493053732486262,11.19539494789352,61.6033655931022,34.998216359738095,2.771295096443584,37.63576473782251,869.3389070526819,19.390844001329764,184.0323532319708,845.546400830796,13.89695095912151,6.521958193021837,Well,0.8101817175312992,,Agriculture,94.21963388357298,1479.8229058479014,11838.583246783212,10348.715521394512,Loam,3,,2,0.5319798339130704,0.6154332441715805,0.7158043593615503,0.9269293338747372
USGS_SOIL_00518,48.694627103558666,-109.32959748726634,20,7.99746634722194,181.15671794469336,18.883510718226148,1490.9677528055713,35.824961488285815,210.73169700075653,1.7664117202787812,195.17328371122787,2224.229800053244,7.944720023388677,5.750123385517764,48.10003958978505,26.38769807085627,22.79692264822708,37.69543703275522,1456.2146248556646,33.04801007963975,168.19388595878868,1084.006528959933,18.28309889581072,1.919035800541332,Well,0.7023036349275615,,Unknown,21.296545000143414,544.8417669302855,4358.734135442284,2224.229800053244,Loam,3,,0,0.9391811745263876,1.0,0.9797270581754626,0.20997412180843433
USGS_SOIL_00527,31.561769726336948,-100.90126042882878,10,6.801739483809259,34.71701821222654,97.75913696771586,561.0748530976255,75.76847995923302,8.083991148183264,23.012828383510712,190.32301867163824,550.9406254128561,5.920399896686486,6.497674569901372,50.95312856841406,35.38211605492257,11.7900609975768,20.180475901359223,1037.7821758321425,8.742599122214424,114.64947430507304,604.0227681618469,18.530828186752533,6.749905650458748,Moderate,3.4368022171045665,Current,Urban,46.6256054243495,192.70999398162365,1541.6799518529892,561.0748530976255,Loam,2,2.0,1,0.6488535139505733,0.31559351424902404,0.5437045649554214,0.4342074574242456
USGS_SOIL_00528,26.35301191962225,-103.01137749627348,10,6.924931807319213,18.624569493491023,6.837808478600716,23.356417161095923,412.9344475156087,3.3251418275301963,2.168016116311536,22.21842409271184,4830.5793739016535,5.115200722524183,8.466700965090164,60.54880742143921,16.30536225343942,24.88188004555197,32.49693815007993,1277.5082136590677,12.043159510116208,221.93392900920344,745.4057582102458,15.157996857337611,9.547838152415691,Poor,1.3349489309017597,Past,Agriculture,77.55648384674807,665.0055248233755,5320.044198587004,4830.5793739016535,Loam,1,1.0,2,0.815186454676898,0.40853269310304935,0.5190174937044268,0.7548580494283376
USGS_SOIL_00532,48.919284089773726,-120.21827326144876,5,7.806945946185866,63.66103351340811,38.56367707202607,400.37370550856576,55.61377745917917,247.7329223211716,0.7442408482288623,81.56354076096444,9410.60693819268,8.380505932276998,15.28676274046939,28.62851519417766,33.30613261090406,34.645950598650096,22.36104629887405,750.231370125542,23.43612834393092,165.15477103516355,2916.0909131111653,10.189291364259688,3.348030746777824,Poor,0.2064320123453039,,Unknown,66.08312985270523,1287.3574794595281,10298.859835676225,9410.60693819268,Loam,1,,0,0.4493375516672686,0.7293428112894856,0.5040045654300291,0.6581029638315382
USGS_SOIL_00533,38.33036093446306,-112.00919108496112,5,4.481030479629878,12.744779044631978,16.828851391389026,50.87474212046392,95.05860135570916,115.40137425190184,1.48906052384825,68.00422337063051,6609.443523244701,8.761150244579568,17.551067303960217,46.81322445930416,24.346500474989057,23.945565507919028,17.1708923803574,656.7332078474107,10.942599716777526,87.99663881960966,470.04669411391006,8.265220128177344,7.56250032529526,Well,0.2636351507556916,,Agriculture,1.2936892275355991,871.2306444129094,6969.8451553032755,6609.443523244701,Loam,3,,2,0.38446423033261806,0.3775424637324311,0.5873355646883497,0.01286867988444952
USGS_SOIL_00540,47.89722465420934,-76.3438230104162,5,7.025945148910338,362.6744906147204,11.378568524161771,1573.8526740842644,6.047500351860838,7.484552261997517,3.488939962958725,598.6454128983007,13000.311354428404,8.794217749317504,23.411365455626843,43.134845105173504,53.49108558025033,1.2601732986772234,7.099274526703075,879.6771853801886,18.4466809274122,167.71290934672697,609.7402791376362,15.066758022565024,9.05616533343512,Well,0.5572597654083669,,Industrial,92.96974986654456,1945.4854366408335,15563.883493126668,13000.311354428404,Silty,3,,3,0.5391530064722518,0.5888469283702282,0.7093333116141599,0.9193358384653045
USGS_SOIL_00549,43.53564140165534,-73.82964214337166,20,5.038206042994037,269.8266637087069,80.29632269279682,51.0496856611539,96.63561392201063,41.690062415234536,1.3847380614254683,172.07604137864868,16474.24083502631,4.503540356679504,8.005079787119897,40.98669236219281,35.79076300875503,26.43954058909878,25.936785748126272,979.6697039693208,13.54520130352715,210.7828499380176,2445.836958660351,15.592000672771714,5.716809707990118,Poor,7.639486403849107,,Agriculture,86.08416030974757,2148.399995358286,17187.19996286629,16474.24083502631,Loam,1,,2,0.6085324106384772,0.4508280958460924,0.46423127993930097,0.7293138486428591
USGS_SOIL_00558,43.123294136166855,-73.56123186303131,15,7.564177725708559,19.98649594790185,14.11306987189367,1917.998243260364,32.211658498638464,164.2005277323565,3.5521517414989483,1752.564863863024,116.27782183791702,5.531275469754686,31.6908117598268,48.272175068352816,27.28269960130292,26.32912003484707,15.771233081273708,601.8640620065025,26.32749052103155,173.64537234368063,2464.68505983518,12.513153376354282,5.156580630927769,Well,2.281629322754007,,Unknown,46.55200053141495,502.61310409419934,4020.9048327535947,1917.998243260364,Loam,3,,0,0.3463934956490168,0.8107595390349667,0.7190510115613278,0.4442771234250822
USGS_SOIL_00560,41.89791443438136,-76.27681171667899,15,7.269658697264124,54.573529793121935,4.144372618833075,405.6495522196633,25.223241403635267,273.93283841645604,5.858754837288694,4352.151036166034,1962.9645280129423,7.792454690864524,33.508521505114565,64.00715639112495,29.366967772186637,10.574562501325785,31.6282639500877,599.0784506443241,15.131095347837087,148.23519316347995,1589.4147014709424,17.658042244474426,7.759658254927754,Poor,2.8941153230020475,Past,Mining,77.8579454135216,885.5622316834969,7084.497853467975,4352.151036166034,Loam,1,1.0,4,0.3444607104839513,0.49548466106693173,0.39109290162807214,0.73351347956747
USGS_SOIL_00566,34.41385708239358,-75.90408350049323,5,5.696054832328928,7.651780936868389,10.2333954436335,99.89549025376913,16.293943211389543,65.30584294319821,2.407746055806557,1823.6294661087104,1983.913276472813,7.072570295408954,23.88923702697372,52.360198515096165,31.2079023250111,16.267048254594837,28.08215598806781,799.2027326560129,16.070840962960702,148.59567737427878,2724.4415179804555,11.610063295942805,5.738669662693728,Poor,8.499392035811669,,Unknown,28.61209078237872,501.16636767827356,4009.3309414261885,1983.913276472813,Loam,1,,0,0.48331613328028894,0.5219465873875049,0.4461986846670423,0.23748383251905314
USGS_SOIL_00577,47.23810300387586,-118.68814230920944,5,4.89829561763121,59.71556083428936,8.63373338469594,29.229991903349745,114.51800335450363,47.52303653739971,1.7128641174379688,62.12162076336098,6871.368199944087,5.479279881028559,32.16468432473977,50.02705259534621,32.174058527270034,14.020565974006365,19.402906101472364,364.3753077586504,22.17082834100404,156.09642344377485,734.8278715148181,13.944637839769491,9.077378680068255,Poor,1.6538929347282891,,Urban,90.9637922306656,899.3528763548906,7194.823010839124,6871.368199944087,Loam,1,,1,0.18161288507555856,0.6937137272990612,0.40288664856931766,0.879549047649378
USGS_SOIL_00583,32.890038646900194,-70.01034177490897,15,8.242817453912286,21.18169326095281,9.15449797990198,17.205822535329016,109.79824766442042,94.3103748701717,2.2850648490446783,65.58514536016611,2409.1029552860537,5.946315448028936,11.548084485601583,43.11169403016139,29.867169110409804,27.379849361864878,16.73509109778147,951.5319283838172,17.973465714291518,127.617496306307,2591.1526476752283,4.407170479248306,7.848888908793482,Well,1.678730485612559,Past,Industrial,96.95903364546008,341.07797522575504,2728.6238018060403,2409.1029552860537,Loam,3,1.0,3,0.589009128974709,0.5755218477294138,0.721510325568041,0.9370367193273673
USGS_SOIL_00591,40.38099387527715,-90.65194284959988,10,7.516812979296361,165.77156219089915,39.099552782835566,6.451296699401969,405.2274040514492,28.182311133090156,7.032533529428282,690.9572237188847,11946.58254837578,7.68986827832609,26.877992175099003,37.77971520143495,40.27718748779533,24.5884706950194,19.662929472804464,988.528520918714,13.8281346119217,175.5927481097487,1458.6970603405875,18.541783957566363,8.863204270510751,Moderate,8.251596941970186,,Mining,29.23801127152637,1661.1630540602212,13289.30443248177,11946.58254837578,Loam,2,,4,0.6146790649106034,0.45879510334246437,0.5800469449732448,0.24412805583578034
USGS_SOIL_00596,41.021385724504654,-67.56415081853359,15,6.293827228058462,28.086840284205085,49.31791223460733,534.3686038145527,154.8502767878833,3.0190319652015574,0.6322832138502561,552.9653531188468,2618.176105851089,7.8840177114240255,28.16457514422394,65.37161168422593,14.833374537140786,19.089401821540186,25.68453397388472,526.4481585584517,15.214661898518363,203.3066973288242,560.8898954941678,15.47981172103876,4.446526678282867,Moderate,2.027209155634692,Current,Urban,29.17451682411676,492.67705090877945,3941.4164072702356,2618.176105851089,Loam,2,2.0,1,0.29406647639087785,0.4978377786249227,0.48619030722748907,0.27991659871775404
USGS_SOIL_00598,29.6149364514081,-80.77054192716744,10,8.5,2.231728909405329,66.91547265751687,118.36154667189088,23.5771254924991,13.493928767544494,0.5125025082074773,340.8779670875132,6784.175871926433,6.159546843438955,12.833814332992311,35.01768695998926,46.16521654513749,21.31139250874744,30.68523943978937,855.5599859921462,20.43366024185748,165.5615269308937,361.3309501735532,15.633564030682056,7.629021840978545,Poor,4.778906858726424,,Industrial,10.327616553190031,918.7682680026262,7350.14614402101,6784.175871926433,Loam,1,,3,0.5224193853242963,0.644797495601593,0.5001834047530742,0.09340522201583304
